lot_id,tray_id,rta1_tat,hta1_tat,rta2_tat,ocv1_tat,c1_tat,dc1_tat,c2_tat,dc2_tat,c3_tat,dc3_tat,c4_tat,ocv2_tat,pg1_tat,pc1_tat,sa1_tat,socv1_tat,sa2_tat,socv2_tat,sa3_tat,socv3_tat
LOT-133,TRAY-2373,164832,90866,143626,119,3545,405,451,404,1744,3867,3430,118,290,294,51212,5,345144,5,218496,6
LOT-133,TRAY-2383,173341,86463,140493,118,3587,405,453,405,1962,3904,3563,118,290,290,49162,5,345685,5,221102,6
LOT-133,TRAY-2384,163996,90868,143530,120,3534,405,456,404,1936,3871,3441,117,290,291,51312,5,345665,5,218262,5
LOT-133,TRAY-2387,164189,86465,142970,118,3555,405,448,405,1744,3887,3354,118,291,292,52130,5,344951,5,209501,5
LOT-133,TRAY-2391,164000,90965,143134,120,3550,404,449,404,1697,3870,3413,118,290,290,49759,5,344570,5,217594,5
LOT-134,TRAY-2306,170807,89317,142657,119,3585,405,460,405,1783,3879,3441,118,290,291,52164,5,344529,8,209496,6
LOT-134,TRAY-2319,180436,93286,141411,119,3551,404,451,405,1500,3875,3380,118,291,291,48845,5,345879,5,217548,6
LOT-134,TRAY-2335,178151,93397,141869,118,3552,405,455,405,1841,3883,3460,118,290,291,47217,5,344859,5,220564,5
LOT-134,TRAY-2336,167907,86485,143087,118,3535,404,453,404,1801,3867,3487,117,289,292,52275,5,344990,6,209564,8
LOT-134,TRAY-2337,167907,86485,143087,119,3540,405,459,405,1778,3881,3089,118,290,290,52337,5,345187,5,209546,9
LOT-134,TRAY-2338,177895,86474,141479,118,3546,404,459,404,1838,3883,3522,118,290,291,49538,5,344757,5,218324,5
LOT-134,TRAY-2339,177896,86474,141479,119,3544,404,453,404,1938,3875,3511,118,290,291,49730,5,345106,5,218120,5
LOT-134,TRAY-2340,167420,86493,142907,118,3568,405,454,405,1654,3882,3409,118,290,291,52101,5,345087,5,209526,5
LOT-134,TRAY-2341,167420,86493,142908,118,3560,405,452,405,1547,3882,3472,118,291,291,52013,5,345062,6,209449,9
LOT-134,TRAY-2343,167379,90013,143017,118,3557,404,458,405,1860,3880,3542,118,291,291,51623,5,344549,5,209507,6
LOT-134,TRAY-2344,167427,90097,143136,119,3536,404,450,405,1823,3872,3298,118,290,290,51710,14,344234,5,219611,5
LOT-134,TRAY-2345,167427,90096,143136,118,3541,404,446,405,1775,3876,3473,119,290,291,51623,5,344550,5,209507,6
LOT-134,TRAY-2346,175849,86482,141288,117,3548,404,454,406,1753,3882,3413,118,279,280,49717,5,345221,5,217769,6
LOT-134,TRAY-2347,175849,86481,141288,118,3572,404,457,405,2156,3883,3646,118,291,290,49832,5,345646,5,217849,5
LOT-134,TRAY-2348,165823,86471,143076,118,3551,405,452,404,1923,3877,3589,118,290,291,52208,5,344949,6,209587,6
LOT-134,TRAY-2350,175720,94081,141234,119,3535,405,453,406,1756,3866,3355,118,290,291,46431,8,344766,6,220826,6
LOT-134,TRAY-2352,165498,90299,143377,118,3534,404,450,404,1942,3866,3517,118,289,291,51633,5,344547,5,219814,5
LOT-134,TRAY-2353,165498,90299,143377,118,3556,404,448,405,1802,3886,3461,118,290,290,51633,5,344548,5,219815,5
LOT-134,TRAY-2354,165422,90285,143571,119,3553,405,450,405,1833,3881,3491,118,290,290,51469,5,345048,5,209319,5
LOT-134,TRAY-2358,165605,90293,143475,118,3557,405,456,404,1813,3885,3486,118,290,290,51354,5,344390,6,219398,5
LOT-134,TRAY-2359,165605,90291,143474,119,3555,404,453,405,1904,3875,3624,118,289,291,51418,5,344540,5,219106,5
LOT-134,TRAY-2360,165418,86473,143154,118,3582,405,455,405,1876,3887,3508,118,290,291,52098,5,344261,5,209603,5
LOT-134,TRAY-2361,165416,86473,143155,119,3560,405,450,404,1666,3892,3460,118,290,291,52166,5,344530,8,209496,6
LOT-134,TRAY-2362,165163,90289,143662,119,3546,405,452,405,1662,3872,3372,118,290,292,51390,5,344673,5,218889,6
LOT-134,TRAY-2363,165163,90287,143661,118,3545,406,455,405,1705,3872,3398,118,291,290,51354,5,344391,6,219398,5
LOT-134,TRAY-2367,174324,93914,141311,119,3575,405,449,405,1666,3893,3477,118,290,290,46136,5,344753,5,221474,6
LOT-134,TRAY-2369,174251,93908,141577,119,3570,405,453,405,1822,3874,3543,117,290,290,45991,4,344749,5,221394,6
LOT-134,TRAY-2372,164831,90866,143626,119,3548,405,450,405,1767,3879,3455,118,291,291,51391,5,344599,5,219250,5
LOT-134,TRAY-2374,174042,94030,141451,119,3543,404,447,404,1640,3862,3406,118,291,292,46229,5,344834,5,221463,5
LOT-134,TRAY-2375,174042,94030,141449,118,3551,404,455,404,1818,3880,3500,118,290,291,45562,5,344669,6,221400,5
LOT-134,TRAY-2376,164638,90866,143595,118,3580,405,451,405,1836,3914,3550,118,290,291,49213,5,345773,5,221182,5
LOT-134,TRAY-2377,164639,90866,143595,118,3558,405,451,405,1787,3878,3518,117,290,291,51444,5,344362,5,218626,6
LOT-134,TRAY-2379,164497,90953,141124,119,3551,405,454,405,1399,3875,3477,118,290,291,51213,5,345144,5,218497,6
LOT-134,TRAY-2380,164358,90868,143585,118,3545,405,447,406,1767,3869,3408,117,280,280,51392,5,344599,5,219250,5
LOT-134,TRAY-2381,164358,90869,143585,119,3562,405,454,406,1801,3876,3442,118,290,290,51444,5,344362,5,218627,5
LOT-134,TRAY-2385,163996,90868,143530,119,3552,404,460,404,1867,3882,3459,119,290,290,51312,5,345665,5,218261,5
LOT-134,TRAY-2386,164190,86465,142970,118,3549,405,450,405,1712,3874,3432,117,290,291,51578,5,344015,5,209539,5
LOT-134,TRAY-2388,164128,91063,142934,118,3532,404,450,404,1911,3862,3612,118,289,290,51008,5,345186,5,219079,5
LOT-134,TRAY-2389,164127,91063,142933,119,3541,404,449,404,1916,3866,3598,118,290,290,51008,5,345187,5,219080,5
LOT-134,TRAY-2390,164001,90965,143133,119,3551,405,444,404,1682,3871,3394,118,292,291,50839,5,345303,5,219043,6
LOT-134,TRAY-2395,164159,91358,142330,117,3549,406,449,405,1841,3877,3486,118,290,291,51523,5,344407,5,218325,5
LOT-134,TRAY-2397,164033,91352,142335,118,3554,405,450,406,1839,3884,3442,117,290,291,50536,5,345161,5,219069,5
LOT-134,TRAY-2398,163856,91356,142381,118,3568,405,450,405,1774,3887,3459,118,290,289,49042,5,345137,5,218174,6
LOT-134,TRAY-2400,163801,91352,142281,118,3564,404,449,405,1881,3883,3540,117,290,290,49041,5,345138,5,218174,5
LOT-135,TRAY-2355,165422,90285,143571,118,3558,405,455,405,1854,3886,3101,118,289,291,51578,5,345051,5,209307,5
LOT-135,TRAY-2356,165582,90296,143511,119,3548,404,456,405,1725,3877,3413,118,290,290,51469,5,345048,5,209319,5
LOT-135,TRAY-2357,165581,90296,143511,118,3554,405,459,405,1878,3881,3482,118,278,279,51489,5,345225,5,219522,5
LOT-135,TRAY-2364,165220,90394,143724,119,3543,405,456,404,1884,3864,3549,118,290,290,51504,5,345375,6,219470,5
LOT-135,TRAY-2365,165220,90395,143724,118,3544,405,465,406,1869,3868,3486,118,290,291,51491,5,345060,5,218993,7
LOT-135,TRAY-2368,174251,93908,141578,118,3554,404,454,405,1757,3885,3480,118,290,290,48132,5,345446,5,220268,5
LOT-135,TRAY-2370,164882,86480,143014,118,3567,405,449,405,1736,3879,3417,118,290,291,52169,5,344408,5,209510,6
LOT-135,TRAY-2378,164498,90954,141124,118,3555,405,450,405,1757,3877,3468,118,290,291,50840,5,345304,5,219043,6
LOT-135,TRAY-2382,173342,86462,140493,119,3559,405,448,405,1819,3888,3505,118,290,291,49759,5,344570,5,217594,5
LOT-135,TRAY-2392,163872,91060,143048,118,3543,405,454,405,1874,3875,3469,117,290,291,51523,5,344407,5,218325,5
LOT-135,TRAY-2393,163872,91059,143048,118,3551,405,454,405,1708,3878,3408,118,290,291,51204,5,344685,5,219010,5
LOT-135,TRAY-2394,164159,91358,142330,119,3541,405,460,405,1857,3872,3461,118,290,291,51291,5,345199,5,218130,6
LOT-135,TRAY-2396,164033,91351,142335,117,3543,405,458,405,1815,3881,3398,117,290,291,50537,5,345161,5,219069,5
LOT-135,TRAY-2399,163857,91357,142381,118,3569,405,446,405,1705,3886,3416,118,290,290,51410,5,345679,5,218014,5
LOT-135,TRAY-2401,163801,91353,142282,118,3565,405,446,404,1715,3883,3425,118,290,290,51292,5,345200,5,218130,6
LOT-135,TRAY-2402,163712,91361,142390,119,3565,405,444,404,1734,3887,3415,117,289,290,51406,5,344714,6,218250,5
LOT-135,TRAY-2403,163712,91361,142390,118,3579,404,447,405,1847,3908,3522,118,290,291,51406,5,344714,6,218250,5
LOT-135,TRAY-2404,163889,86475,142572,119,3564,405,451,405,1444,3886,3410,118,290,291,51786,5,343979,5,209493,5
LOT-135,TRAY-2405,163888,86475,142571,118,3555,405,451,405,1710,3880,3442,118,291,291,51735,5,344578,5,209551,6
LOT-135,TRAY-2406,163726,86442,142978,118,3572,404,447,405,1611,3886,3284,118,289,291,51736,5,344578,5,209551,6
LOT-135,TRAY-2407,163725,86442,142978,118,3564,404,444,405,1719,3884,3464,117,290,291,51719,5,344808,5,209601,5
LOT-135,TRAY-2408,170949,94128,141131,118,3574,404,454,404,1705,3879,3426,118,290,290,46431,8,344766,6,220826,6
LOT-135,TRAY-2409,170950,94128,141132,118,3553,405,448,404,1782,3877,3494,117,290,291,47744,5,345840,6,222129,5
LOT-135,TRAY-2410,163533,86474,143050,117,3542,405,451,405,1901,3873,3494,118,290,291,51656,5,344707,5,209296,6
LOT-135,TRAY-2411,163533,86473,143049,118,3545,405,458,405,1861,3882,3493,117,289,291,51666,5,344924,5,219942,5
LOT-135,TRAY-2412,163493,86470,143234,119,3551,405,454,405,1813,3885,3492,118,290,291,51710,14,344235,5,219610,5
LOT-135,TRAY-2413,163493,86470,143235,118,3563,405,457,406,1778,3888,3487,118,290,291,51578,5,345051,5,209307,5
LOT-135,TRAY-2414,163195,91629,141342,118,3556,405,452,404,1735,3879,3404,119,290,291,51408,5,345677,5,218013,6
LOT-135,TRAY-2415,163195,91629,141342,119,3553,404,454,404,1898,3873,3541,118,290,291,49562,4,345012,5,218751,5
LOT-135,TRAY-2416,162792,91728,141405,118,3553,405,453,404,1704,3875,3417,118,290,291,49392,5,345000,5,219388,5
LOT-135,TRAY-2417,162791,91728,141405,119,3540,405,453,405,2579,3873,4137,118,290,290,48241,5,345802,5,220042,5
LOT-135,TRAY-2418,162568,86462,143378,118,3549,405,455,406,1778,3876,3354,118,291,291,51667,5,344924,6,219942,5
LOT-135,TRAY-2419,162568,86463,143378,118,3543,405,450,405,1688,3873,3384,118,290,292,51657,5,344707,5,209296,6
LOT-135,TRAY-2420,162665,86558,143469,118,3549,404,458,405,1786,3882,3452,117,290,291,51489,5,345225,5,219522,5
LOT-135,TRAY-2422,162681,91731,141300,117,3551,404,453,404,1855,3884,3447,118,290,291,49730,5,345106,5,218120,5
LOT-135,TRAY-2425,162543,91838,141066,119,3543,405,447,404,1851,3873,3453,118,290,291,49537,5,344755,5,218323,5
LOT-135,TRAY-2426,168967,94128,141110,118,3548,405,450,405,1729,3873,3386,118,290,291,47551,5,345497,5,219941,5
LOT-135,TRAY-2428,162091,86487,143719,119,3564,405,447,405,1624,3881,3368,118,290,291,51444,13,345047,5,219168,5
LOT-135,TRAY-2429,162091,86486,143719,118,3568,405,451,405,1645,3881,3414,118,290,291,50810,5,345116,5,218988,5
LOT-135,TRAY-2444,161185,86526,143278,119,3560,406,452,405,1723,3876,3422,118,290,291,51337,13,344859,5,218617,6
LOT-136,TRAY-2421,162665,86558,143470,118,3549,405,454,405,1877,3872,3538,118,290,291,51390,6,344674,5,218890,6
LOT-136,TRAY-2423,162681,91732,141301,118,3546,405,472,405,2642,3876,4215,119,290,290,48565,5,345807,5,219733,6
LOT-136,TRAY-2424,162543,91838,141066,119,3571,404,460,405,1851,3899,3514,118,290,291,49660,5,345586,5,217791,5
LOT-136,TRAY-2427,168967,94128,141110,118,3557,405,449,405,1696,3884,3408,118,290,291,47664,5,345443,5,222272,6
LOT-136,TRAY-2430,168526,94146,141268,118,3552,405,452,404,1899,3880,3437,118,290,291,47688,5,345176,5,219908,5
LOT-136,TRAY-2431,168526,94146,141268,118,3548,405,450,404,1758,3875,3431,117,290,291,47812,5,345726,5,219677,6
LOT-136,TRAY-2432,161848,92065,140543,119,3556,405,454,405,1335,3875,3460,117,290,292,49391,5,345001,5,219388,5
LOT-136,TRAY-2433,161847,92065,140543,119,3556,405,454,405,1845,3886,3485,118,290,291,49404,5,345664,5,221100,6
LOT-136,TRAY-2434,168332,94136,141076,119,3553,405,448,405,1795,3886,3435,118,290,291,45044,5,344662,5,221514,5
LOT-136,TRAY-2435,168332,94137,141077,118,3562,404,448,404,1666,3880,3462,118,290,290,45991,4,344750,5,221395,6
LOT-136,TRAY-2436,161520,86466,143834,118,3556,406,450,405,1702,3878,3404,118,290,291,51444,13,345048,5,219169,5
LOT-136,TRAY-2437,161520,86467,143835,118,3554,404,448,405,1750,3878,3403,118,290,290,51063,4,345208,5,219006,5
LOT-136,TRAY-2438,161657,86487,143713,119,3554,405,452,405,1773,3879,3478,118,290,291,51418,5,344541,5,219106,5
LOT-136,TRAY-2439,161658,86486,143713,118,3561,405,454,405,1771,3882,3435,118,290,291,51063,4,345209,5,219007,5
LOT-136,TRAY-2440,161449,86495,143708,119,3548,405,456,405,1852,3876,3429,119,291,290,51503,5,345375,6,219469,5
LOT-136,TRAY-2441,161449,86496,143708,118,3561,404,455,404,1740,3878,3427,118,291,291,51490,5,345058,6,218991,7
LOT-136,TRAY-2442,161344,92163,140252,119,3558,405,452,405,1762,3880,3317,119,290,290,49717,5,345223,5,217769,5
LOT-136,TRAY-2443,161343,92164,140251,118,3551,404,459,404,1877,3875,3540,118,290,290,48910,5,345821,5,217766,5
LOT-136,TRAY-2445,161185,86526,143278,119,3563,405,449,406,1722,3881,3403,118,290,292,51337,13,344860,5,218618,6
LOT-136,TRAY-2446,167012,86449,140304,118,3559,405,460,405,1838,3892,3510,118,290,291,48590,5,346054,5,220711,8
LOT-136,TRAY-2447,167012,86449,140304,118,3566,405,445,405,1768,3887,3463,118,290,290,49162,5,345685,5,221102,6
LOT-136,TRAY-2448,167251,86473,139956,118,3554,405,451,405,1742,3887,3392,118,289,290,49640,5,344536,5,217843,6
LOT-136,TRAY-2449,167250,86472,139956,118,3551,405,458,405,1786,3884,3419,118,289,290,48470,6,345803,5,220763,5
LOT-136,TRAY-2450,160904,86532,143634,118,3558,405,459,405,1677,3882,3382,118,289,291,50809,5,345116,5,218988,5
LOT-136,TRAY-2451,160904,86532,143634,118,3584,405,453,404,1754,3895,3459,118,291,291,50742,5,345212,5,218869,6
LOT-136,TRAY-2452,160856,92362,139891,119,3547,405,455,405,1898,3876,3549,118,290,291,49611,5,345598,5,221396,5
LOT-136,TRAY-2453,160856,92361,139891,118,3556,405,462,405,1753,3877,3343,118,279,280,49640,5,344537,5,217843,6
LOT-136,TRAY-2455,160737,86648,143508,118,3591,405,449,405,1683,3938,3431,119,290,291,50742,5,345213,5,218869,6
LOT-136,TRAY-2457,160530,92473,139706,118,3562,404,444,404,1827,3883,3470,118,289,292,48565,5,345808,5,219733,5
LOT-136,TRAY-2458,166159,94072,141223,118,3563,405,451,405,1789,3877,3465,118,290,290,47636,13,345728,5,219727,5
LOT-136,TRAY-2463,159971,92461,139709,118,3542,405,452,405,1938,3876,3510,117,291,291,48831,5,345260,6,217655,5
LOT-136,TRAY-2464,160002,92567,139956,118,3570,405,451,405,1584,3886,3385,118,290,291,48285,5,345267,5,220488,6
LOT-136,TRAY-2465,160002,92568,139956,119,3551,405,446,404,1781,3879,3467,118,280,280,49645,5,345346,5,217730,5
LOT-136,TRAY-2466,159646,92641,140415,119,3563,405,452,405,1679,3885,3448,118,290,291,49609,5,345597,5,221396,5
LOT-136,TRAY-2467,159646,92641,140414,119,3569,405,445,405,1627,3883,3423,118,290,291,49738,5,345606,5,217708,6
LOT-136,TRAY-2470,159847,92909,140910,118,3553,404,457,404,1786,3872,3439,118,279,280,47812,5,345726,5,219676,6
LOT-136,TRAY-2477,159874,92831,140252,118,3572,405,444,405,1688,3882,3462,118,290,291,49644,5,345345,5,217729,5
LOT-136,TRAY-2484,164561,93593,141134,118,3565,404,450,404,1578,3887,3362,117,290,291,45280,6,344821,5,221513,6
LOT-136,TRAY-2496,162646,86473,139611,118,3558,405,448,405,1697,3886,3408,118,291,290,48179,5,346002,5,220629,5
LOT-137,TRAY-2454,160737,86648,143508,118,3555,405,447,405,1699,3885,3403,117,290,290,51203,5,344685,5,219010,5
LOT-137,TRAY-2456,160530,92473,139706,118,3556,404,448,405,1747,3885,3462,118,290,290,48178,5,346002,5,220629,5
LOT-137,TRAY-2459,166159,94072,141224,118,3551,405,453,405,1741,3877,3259,117,289,291,47354,4,344850,5,220559,5
LOT-137,TRAY-2460,160073,92553,140376,120,3540,405,450,405,1832,3875,3502,118,290,291,49411,5,345073,5,217731,6
LOT-137,TRAY-2461,160074,92554,140376,118,3545,405,456,405,1815,3877,3386,118,290,291,48911,5,345820,5,217766,5
LOT-137,TRAY-2462,159971,92460,139709,119,3552,405,450,405,1715,3881,3330,119,291,291,48241,5,345802,5,220043,5
LOT-137,TRAY-2468,165373,86468,139868,119,3564,405,447,404,1727,3881,3460,118,280,280,48470,6,345804,5,220763,5
LOT-137,TRAY-2469,165373,86466,139867,119,3564,404,444,405,1700,3882,3406,118,290,290,49563,4,345013,5,218751,5
LOT-137,TRAY-2471,159848,92909,140910,118,3562,406,451,405,1672,3880,3384,117,290,291,48635,5,345915,5,217784,5
LOT-137,TRAY-2472,159868,93016,140944,119,3546,405,456,405,1563,3879,3470,118,290,290,47637,13,345728,5,219729,5
LOT-137,TRAY-2473,159868,93016,140943,119,3546,405,453,404,1912,3879,3522,117,290,291,49412,5,345074,5,217731,6
LOT-137,TRAY-2474,165137,93808,141094,118,3583,405,448,405,1781,3890,3470,118,290,291,47698,5,343955,5,219782,5
LOT-137,TRAY-2475,165137,93808,141094,118,3555,404,453,405,1694,3878,3431,118,290,291,47664,5,345444,5,222273,6
LOT-137,TRAY-2476,159874,92830,140252,118,3558,404,446,405,1769,3880,3490,119,290,290,49530,5,345682,5,217710,5
LOT-137,TRAY-2478,159612,92842,140474,118,3556,405,450,405,1789,3878,3430,118,290,291,48177,9,345815,8,219808,9
LOT-137,TRAY-2479,159612,92842,140474,118,3565,404,444,405,1754,3884,3500,117,290,290,47737,14,343841,5,219676,6
LOT-137,TRAY-2480,159765,92909,140765,119,3550,406,456,405,1783,3880,3502,118,290,291,47827,13,345081,5,221030,5
LOT-137,TRAY-2481,159765,92910,140765,118,3551,405,451,404,1781,3878,3521,118,289,290,47736,14,343841,5,219676,6
LOT-137,TRAY-2482,160025,93015,140987,118,3561,405,455,405,1748,3879,3498,118,290,291,49520,5,345903,5,217627,6
LOT-137,TRAY-2483,160025,93014,140986,118,3564,405,457,405,1484,3878,3471,118,290,291,49832,5,345645,5,217848,5
LOT-137,TRAY-2485,164561,93593,141134,118,3562,405,454,405,1786,3880,3538,118,290,291,47689,5,345176,5,219909,5
LOT-137,TRAY-2486,159623,93017,141366,118,3565,404,450,405,1684,3883,3410,119,290,290,49341,5,345493,5,221287,5
LOT-137,TRAY-2487,159622,93017,141366,119,3572,406,448,405,1622,3884,3375,117,289,290,49214,5,345772,5,221182,6
LOT-137,TRAY-2488,163943,93284,141213,118,3559,404,457,405,1794,3880,3485,118,290,291,44610,4,344903,5,221477,8
LOT-137,TRAY-2489,163943,93284,141214,118,3550,404,454,404,1722,3881,3433,118,290,290,44788,8,345092,5,222409,5
LOT-137,TRAY-2490,159010,93185,141350,119,3558,405,448,405,1710,3880,3397,118,290,343,47706,5,345666,5,219866,6
LOT-137,TRAY-2493,163575,93286,141197,119,3557,405,445,405,1701,3881,3429,118,290,290,47699,4,345132,5,220474,5
LOT-137,TRAY-2495,158644,93106,141331,119,7016,406,486,405,2348,7674,6431,117,279,280,41884,5,345205,6,221816,6
LOT-137,TRAY-2499,162568,86495,139801,118,3567,405,448,405,1746,3882,3451,117,291,290,49660,5,345587,5,217791,5
LOT-137,TRAY-2503,163099,86482,140342,119,7143,405,497,405,1675,7673,4989,118,279,280,43866,5,344892,5,221450,6
LOT-137,TRAY-2507,162515,93115,141171,118,3573,404,442,405,1677,3889,3404,118,280,280,44485,5,344842,5,221550,6
LOT-137,TRAY-2508,169827,89222,142731,119,3570,405,449,405,1614,3885,3358,118,290,292,44881,5,344827,5,221464,5
LOT-137,TRAY-2509,169827,89222,142731,118,7064,405,545,405,2127,7678,6192,118,279,279,43055,6,346126,5,219839,5
LOT-137,TRAY-2510,162414,93015,141165,118,3569,405,452,405,1585,3882,3379,118,290,290,44610,4,344904,5,221477,8
LOT-137,TRAY-2511,162414,93015,141166,119,3555,406,445,406,1757,3882,3422,118,291,291,44611,8,345045,10,221413,9
LOT-137,TRAY-2512,162394,92997,141008,118,3568,406,446,405,1723,3888,3454,117,290,291,44084,5,345119,8,221765,5
LOT-137,TRAY-2517,169130,89186,143006,118,3557,405,456,405,1755,3879,3393,118,289,290,44486,5,344842,5,221549,6
LOT-137,TRAY-2518,162154,86469,140866,118,7088,405,480,405,1701,7673,5551,118,279,280,45612,6,344743,5,222480,6
LOT-137,TRAY-2519,162152,86469,140866,118,3561,404,450,404,1670,3880,3438,118,290,290,47827,13,345081,5,221029,5
LOT-137,TRAY-2521,161950,92757,141000,118,3548,404,458,405,1812,3877,3444,118,290,291,47370,5,344992,5,220618,6
LOT-138,TRAY-2491,159010,93184,141350,119,3560,406,456,404,1914,3879,3535,119,291,291,48831,5,345261,6,217656,5
LOT-138,TRAY-2492,163575,93287,141196,118,3561,405,447,405,1772,3887,3506,118,290,290,47698,5,343953,5,219782,5
LOT-138,TRAY-2494,158644,93108,141332,119,3556,405,455,404,1785,3878,3479,118,280,280,49214,6,345761,6,221154,5
LOT-138,TRAY-2497,162647,86473,139611,118,3556,405,449,405,1764,3876,3463,119,290,292,49403,5,345663,5,221100,5
LOT-138,TRAY-2498,162568,86496,139802,118,3540,405,452,405,1853,3870,3506,119,290,290,49737,5,345606,5,217709,6
LOT-138,TRAY-2500,163080,86454,140481,118,3552,405,453,405,1840,3879,3320,118,290,290,48256,5,345421,5,220331,6
LOT-138,TRAY-2501,163080,86455,140482,118,3562,405,455,405,1807,3881,3545,118,290,290,48256,5,345420,5,220330,6
LOT-138,TRAY-2502,163099,86483,140341,118,3553,405,608,405,1662,3884,3364,119,279,281,48286,5,345267,5,220488,6
LOT-138,TRAY-2504,169637,89311,143172,118,3548,404,458,405,1861,3875,3487,118,269,269,41415,5,345286,5,222256,5
LOT-138,TRAY-2505,169637,89311,143171,118,3556,406,452,405,1746,3882,3356,118,290,292,44578,9,345108,8,221764,9
LOT-138,TRAY-2506,162515,93114,141171,118,3569,404,444,404,1802,3884,3453,118,289,290,44222,8,345005,8,221773,9
LOT-138,TRAY-2513,162394,92997,141008,118,3545,405,445,403,1655,3871,3299,118,291,290,47123,5,344642,5,222028,6
LOT-138,TRAY-2514,162335,86483,140686,119,3558,406,451,405,1749,3882,3418,118,291,290,48150,5,345717,5,220222,5
LOT-138,TRAY-2515,162334,86483,140685,118,3552,405,448,404,1795,3876,3465,118,290,290,48132,5,345446,5,220268,6
LOT-138,TRAY-2516,169131,89187,143005,118,3544,405,454,404,1768,3877,3443,118,290,290,42962,4,345210,5,222475,6
LOT-138,TRAY-2520,161951,92756,141000,119,3559,405,446,405,1752,3887,3511,118,290,290,47603,5,345013,5,222512,6
LOT-138,TRAY-2522,161953,86495,140982,119,3558,404,445,404,1542,3868,3457,119,291,291,49192,5,345096,5,221377,5
LOT-138,TRAY-2523,161953,86495,140982,118,3547,404,448,404,1639,3881,3377,118,291,290,49530,5,345682,5,217711,5
LOT-138,TRAY-2524,162199,92362,141037,119,3559,405,446,405,1723,3880,3434,118,290,290,45044,5,344663,5,221513,6
LOT-138,TRAY-2525,162199,92362,141037,119,3552,404,458,404,1821,3878,3492,118,290,290,47363,5,344664,6,220877,6
LOT-138,TRAY-2527,161783,86478,141169,119,3558,405,452,404,1756,3876,3461,118,290,293,49340,5,345493,5,221287,5
LOT-138,TRAY-2528,168100,89170,143155,118,3547,405,453,405,1718,3874,3274,118,290,291,41593,5,345258,5,222190,5
LOT-138,TRAY-2530,161586,86459,141333,118,3557,406,451,405,1701,3881,3395,119,290,291,47589,5,345160,5,222658,6
LOT-138,TRAY-2531,161586,86459,141333,118,3574,405,448,405,1703,3890,3441,118,290,291,47385,5,344916,5,220364,8
LOT-138,TRAY-2532,161697,86441,141349,118,3560,404,446,404,1716,3886,3472,117,291,290,49192,5,345096,5,221377,5
LOT-138,TRAY-2533,161697,86440,141349,118,3564,405,446,405,1692,3892,3409,118,290,291,47589,5,345160,5,222658,6
LOT-138,TRAY-2534,161644,86503,141394,118,3550,405,453,405,1720,3876,3435,118,290,291,47500,5,345154,5,220933,5
LOT-138,TRAY-2535,161644,86503,141393,119,3551,405,449,405,1695,3876,3403,117,289,290,49213,6,345760,6,221154,5
LOT-138,TRAY-2539,161346,91944,141517,119,3560,405,451,405,1864,3879,3500,119,290,290,43969,5,345064,5,221766,6
LOT-138,TRAY-2540,161351,91826,141559,118,3557,405,446,405,1758,3881,3438,118,290,291,43957,6,344208,5,222002,5
LOT-138,TRAY-2547,161286,91615,141691,118,3554,405,451,405,1980,3875,3597,118,290,290,43840,13,344781,5,221808,6
LOT-138,TRAY-2550,161086,91524,141720,118,3559,404,446,405,1688,3891,3029,117,290,291,43956,6,344208,5,222001,5
LOT-138,TRAY-2552,160974,91438,141838,119,3547,405,451,405,1786,3876,3441,118,290,290,46531,5,343893,6,220757,5
LOT-138,TRAY-2560,165620,88842,143273,118,3547,405,462,405,1849,3882,3408,118,290,290,41962,5,345210,5,221716,6
LOT-138,TRAY-2562,159179,91161,141875,118,3584,405,453,404,1787,3881,3431,118,268,270,43785,5,343809,5,221557,8
LOT-138,TRAY-2563,159179,91162,141875,118,3559,405,449,405,1674,3876,3375,118,289,290,46738,5,344835,5,220086,6
LOT-138,TRAY-2575,158597,90788,142195,118,3615,405,453,405,1550,3940,3367,117,290,291,43624,5,344881,5,221425,6
LOT-138,TRAY-2615,156957,89374,141655,118,3563,404,442,404,1688,3884,3399,118,290,290,32838,6,345589,5,222629,6
LOT-138,TRAY-2617,163931,86464,146107,119,7095,404,483,404,1855,7656,5568,118,279,280,41629,6,344993,6,218838,5
LOT-138,TRAY-2620,156507,89348,143281,118,3587,405,445,406,1598,3889,3375,118,290,290,42993,5,345601,4,221667,6
LOT-139,TRAY-2526,161782,86478,141170,118,3557,405,458,404,1876,3878,3584,118,290,291,49519,5,345903,5,217627,6
LOT-139,TRAY-2529,168100,89171,143154,118,3554,404,555,405,6640,3864,9478,118,280,280,42995,5,345013,8,221131,6
LOT-139,TRAY-2536,161371,92112,141403,118,3552,405,449,405,1777,3880,3491,118,290,291,47363,5,344665,6,220876,6
LOT-139,TRAY-2537,161370,92113,141404,119,3542,405,449,405,1776,3883,3424,118,290,291,44229,5,344971,5,221607,6
LOT-139,TRAY-2538,161347,91944,141517,119,3555,405,458,404,1836,3882,3452,118,290,290,44095,5,345060,5,222225,5
LOT-139,TRAY-2545,161307,91694,141547,118,7105,405,496,405,1810,7690,5501,118,279,281,42667,5,345277,5,221126,5
LOT-139,TRAY-2546,161286,91616,141691,118,7111,405,491,405,1742,7695,5594,118,280,280,42576,5,345539,6,221734,6
LOT-139,TRAY-2548,161041,86478,141770,118,3568,405,442,405,1675,3892,3402,118,289,291,48443,5,345798,6,217744,5
