tray_id,defect_rate,cell_count,defect_count,c4_temp_avg_mean,c4_temp_avg_std,c4_capa_mean,c4_capa_std,c4_voltage_avg_mean,c4_voltage_avg_std,c4_curr_end_mean,c4_curr_end_std,c4_time_cc_mean,c4_time_cc_std,c4_time_cv_mean,c4_time_cv_std,dt_start_mean,lot_id,rta1_tat,hta1_tat,rta2_tat,ocv1_tat,c1_tat,dc1_tat,c2_tat,dc2_tat,c3_tat,dc3_tat,c4_tat,ocv2_tat,pg1_tat,pc1_tat,sa1_tat,socv1_tat,sa2_tat,socv2_tat,sa3_tat,socv3_tat
TRAY-2417,0.24,25,6,252.0,0.0,4277.92,11.492461297157604,3631.2,14.733748108792037,135.6,0.49999999999999445,2133.6,100.87574865480146,1087.56,282.2878377354103,1726298150.0,LOT-135,162791,91728,141405,119,3540,405,453,405,2579,3873,4137,118,290,290,48241,5,345802,5,220042,5
TRAY-2418,0.0,25,0,294.0,0.0,4267.48,10.658017326563698,3622.0,3.9370039370059544,135.72,0.45825756949557944,2157.28,6.413007614736535,948.44,81.8764719969459,1726298770.0,LOT-135,162568,86462,143378,118,3549,405,455,406,1778,3876,3354,118,291,291,51667,5,344924,6,219942,5
TRAY-2419,0.0,25,0,261.0,0.0,4268.92,8.597092531780806,3624.2,3.4034296427769806,135.96,0.20000000000000404,2150.88,4.9271357467261465,959.36,71.48943977959263,1726299705.0,LOT-135,162568,86463,143378,118,3543,405,450,405,1688,3873,3384,118,290,292,51657,5,344707,5,209296,6
TRAY-2420,0.047619047619047616,21,1,284.0,0.0,4278.857142857143,9.14486585076945,3626.4761904761904,4.718252299517894,135.61904761904762,0.49761335152811886,2157.3809523809523,5.757396898566179,1028.7142857142858,103.47615322244195,1726300250.0,LOT-135,162665,86558,143469,118,3549,404,458,405,1786,3882,3452,117,290,291,51489,5,345225,5,219522,5
TRAY-2421,0.0,21,0,279.0,0.0,4264.619047619048,14.416921274933067,3626.190476190476,5.390909455917859,135.71428571428572,0.46291004988627604,2149.190476190476,7.054211845550503,1040.904761904762,123.51838112682046,1726301200.0,LOT-136,162665,86558,143470,118,3549,405,454,405,1877,3872,3538,118,290,291,51390,6,344674,5,218890,6
TRAY-2422,0.0,25,0,282.0,0.0,4288.84,9.92337308244207,3625.76,4.901360355384335,135.56,0.506622805119019,2164.6,6.87992248018342,1007.92,102.93279360825684,1726301790.0,LOT-135,162681,91731,141300,117,3551,404,453,404,1855,3884,3447,118,290,291,49730,5,345106,5,218120,5
TRAY-2423,0.0,21,0,270.0,0.0,4274.9047619047615,10.615577054050227,3628.190476190476,23.850826081331128,135.95238095238096,0.2182178902359957,2109.1428571428573,154.7476286455743,1023.3333333333334,448.73291982351077,1726302740.0,LOT-136,162681,91732,141301,118,3546,405,472,405,2642,3876,4215,119,290,290,48565,5,345807,5,219733,6
TRAY-2424,0.04,25,1,281.0,0.0,4282.6,26.221810260417527,3625.16,6.0599779977597805,135.68,0.4760952285695177,2161.0,10.812801055539015,997.92,138.74945044936214,1726303300.0,LOT-136,162543,91838,141066,119,3571,404,460,405,1851,3899,3514,118,290,291,49660,5,345586,5,217791,5
TRAY-2425,0.14285714285714285,21,3,261.0,0.0,4273.619047619048,6.336214883321002,3628.4761904761904,3.906648789167585,135.66666666666666,0.4830458915396443,2151.0476190476193,4.72732683951712,1056.6190476190477,84.6784956116228,1726304145.0,LOT-135,162543,91838,141066,119,3543,405,447,404,1851,3873,3453,118,290,291,49537,5,344755,5,218323,5
TRAY-2426,0.0,25,0,274.0,0.0,4272.56,5.860034129592779,3624.68,4.279018579066878,135.72,0.45825756949558827,2154.04,4.448595283907036,998.12,87.43917886165218,1726305215.0,LOT-135,168967,94128,141110,118,3548,405,450,405,1729,3873,3386,118,290,291,47551,5,345497,5,219941,5
TRAY-2427,0.0,21,0,275.0,0.0,4289.9047619047615,7.293180115044269,3624.5714285714284,4.791361273911865,135.76190476190476,0.43643578047198245,2165.3333333333335,4.12714590647486,977.4285714285714,102.86134912034325,1726305850.0,LOT-136,168967,94128,141110,118,3557,405,449,405,1696,3884,3408,118,290,291,47664,5,345443,5,222272,6
TRAY-2428,0.0,21,0,294.0,0.0,4278.142857142857,8.996030870810245,3621.0476190476193,4.4997354419587285,135.66666666666666,0.4830458915396518,2163.7619047619046,5.923721481507731,937.8571428571429,94.16543193459356,1726306680.0,LOT-135,162091,86487,143719,119,3564,405,447,405,1624,3881,3368,118,290,291,51444,13,345047,5,219168,5
TRAY-2429,0.0,25,0,264.0,0.0,4288.16,8.459117369245279,3625.2,4.527692569068642,135.76,0.4358898943540697,2163.92,6.190853468356936,993.28,95.02303229568435,1726307555.0,LOT-135,162091,86486,143719,118,3568,405,451,405,1645,3881,3414,118,290,291,50810,5,345116,5,218988,5
TRAY-2430,0.047619047619047616,21,1,257.0,0.0,4276.666666666667,9.691921034208702,3623.4761904761904,4.556523319583022,135.85714285714286,0.3585685828003194,2154.4285714285716,4.935295620035592,945.5238095238095,102.57710224393112,1726308400.0,LOT-136,168526,94146,141268,118,3552,405,452,404,1899,3880,3437,118,290,291,47688,5,345176,5,219908,5
TRAY-2431,0.0,25,0,273.0,0.0,4276.2,7.03562363973512,3625.64,4.290299134870063,135.68,0.47609522856952313,2155.04,4.158124577258303,1009.64,93.46428908055383,1726309410.0,LOT-136,168526,94146,141268,118,3548,405,450,404,1758,3875,3431,117,290,291,47812,5,345726,5,219677,6
TRAY-2432,0.04,25,1,276.0,0.0,4277.88,6.521247324451652,3626.32,4.634292466673366,135.64,0.4898979485566352,2156.56,4.619523784980529,1022.56,99.9604421758928,1726310030.0,LOT-136,161848,92065,140543,119,3556,405,454,405,1335,3875,3460,117,290,292,49391,5,345001,5,219388,5
TRAY-2433,0.0,25,0,258.0,0.0,4301.68,8.811545456577603,3626.52,5.034216258101437,135.84,0.37416573867739594,2167.28,5.11142511112774,1017.56,111.22727483250978,1726310995.0,LOT-136,161847,92065,140543,119,3556,405,454,405,1845,3886,3485,118,290,291,49404,5,345664,5,221100,6
TRAY-2434,0.12,25,3,277.0,0.0,4290.0,8.77971146071057,3625.12,5.254521862167805,135.8,0.4082482904638634,2163.32,5.580621231846298,996.4,112.53443917308158,1726311870.0,LOT-136,168332,94136,141076,119,3553,405,448,405,1795,3886,3435,118,290,291,45044,5,344662,5,221514,5
TRAY-2435,0.0,25,0,278.0,0.0,4290.24,5.882743124314253,3625.24,4.745875402213339,135.84,0.37416573867738423,2165.4,3.0138568866708497,1019.92,105.29400109534573,1726312925.0,LOT-136,168332,94137,141077,118,3562,404,448,404,1666,3880,3462,118,290,290,45991,4,344750,5,221395,6
TRAY-2436,0.0,25,0,269.0,0.0,4285.8,6.31796380700798,3625.6,3.894440481849319,135.88,0.33166247903553847,2160.36,4.554119014694389,996.0,82.76774734158225,1726313470.0,LOT-136,161520,86466,143834,118,3556,406,450,405,1702,3878,3404,118,290,291,51444,13,345048,5,219169,5
TRAY-2437,0.0,25,0,266.0,0.0,4276.56,5.620498198558596,3625.28,4.937273201542124,135.76,0.4358898943540692,2156.08,4.999333288883023,1001.52,100.98643473259165,1726314510.0,LOT-136,161520,86467,143835,118,3554,404,448,405,1750,3878,3403,118,290,290,51063,4,345208,5,219006,5
TRAY-2438,0.0,25,0,277.0,0.0,4279.76,5.1013070220614045,3626.28,5.271938289977575,135.8,0.4082482904638605,2158.12,4.390520090680302,1033.16,114.04629177078345,1726315520.0,LOT-136,161657,86487,143713,119,3554,405,452,405,1773,3879,3478,118,290,291,51418,5,344541,5,219106,5
TRAY-2439,0.04,25,1,290.0,0.0,4282.84,8.168435182660973,3623.68,5.289297369846648,135.72,0.45825756949558216,2163.36,4.489617652614367,985.92,112.13419044460379,1726316380.0,LOT-136,161658,86486,143713,118,3561,405,454,405,1771,3882,3435,118,290,291,51063,4,345209,5,219007,5
TRAY-2440,0.32,25,8,259.0,0.0,4271.96,10.313744874357228,3627.96,4.9115510109671625,135.8,0.4082482904638621,2150.0,6.757711644237711,1042.24,106.80522771225507,1726317420.0,LOT-136,161449,86495,143708,119,3548,405,456,405,1852,3876,3429,119,291,290,51503,5,345375,6,219469,5
TRAY-2441,0.08,25,2,287.0,0.0,4272.8,9.124143795447266,3624.72,4.686149805543993,135.76,0.43588989435406933,2156.36,5.040502620440503,996.88,99.29514926050854,1726318190.0,LOT-136,161449,86496,143708,118,3561,404,455,404,1740,3878,3427,118,291,291,51490,5,345058,6,218991,7
TRAY-2442,0.0,25,0,275.0,0.0,4269.96,9.905722251978034,3617.48,4.302324952859795,135.92,0.2768874620972691,2158.32,6.549300217071471,835.84,86.18520754746724,1726319260.0,LOT-136,161344,92163,140252,119,3558,405,452,405,1762,3880,3317,119,290,290,49717,5,345223,5,217769,5
TRAY-2443,0.125,24,3,258.0,0.0,4276.916666666667,7.79027636204909,3628.4166666666665,5.770364065574627,135.83333333333334,0.3806934938134461,2151.4583333333335,5.038798741130967,1077.8333333333333,129.59927088719581,1726320135.0,LOT-136,161343,92164,140251,118,3551,404,459,404,1877,3875,3540,118,290,290,48910,5,345821,5,217766,5
TRAY-2444,0.0,21,0,290.0,0.0,4272.190476190476,5.055878238437046,3624.6666666666665,4.442221666388595,135.66666666666666,0.48304589153964933,2157.6666666666665,3.8122609214656067,1012.8571428571429,95.60715753241783,1726321130.0,LOT-135,161185,86526,143278,119,3560,406,452,405,1723,3876,3422,118,290,291,51337,13,344859,5,218617,6
TRAY-2445,0.0,22,0,291.0,0.0,4281.636363636364,7.013900854360885,3622.4545454545455,5.030642037291026,135.72727272727272,0.4558423058385417,2164.5454545454545,5.216523862891888,952.5,102.95618578053573,1726321990.0,LOT-136,161185,86526,143278,119,3563,405,449,406,1722,3881,3403,118,290,292,51337,13,344860,5,218618,6
TRAY-2446,0.0,25,0,280.0,0.0,4295.68,9.607809323669958,3626.36,5.758182583651397,135.72,0.4582575694955864,2168.48,6.2657800791282,1028.16,123.56532685183173,1726322655.0,LOT-136,167012,86449,140304,118,3559,405,460,405,1838,3892,3510,118,290,291,48590,5,346054,5,220711,8
TRAY-2447,0.0,25,0,294.0,0.0,4290.0,8.34665601703256,3624.68,5.273518749374149,135.84,0.37416573867739866,2168.12,4.952440475832819,1007.84,115.43096060705147,1726323440.0,LOT-136,167012,86449,140304,118,3566,405,445,405,1768,3887,3463,118,290,290,49162,5,345685,5,221102,6
TRAY-2448,0.0,24,0,289.0,0.0,4283.25,8.969755946464218,3624.375,4.4605760984916865,135.54166666666666,0.5089773777040524,2164.2083333333335,5.3159249403104365,984.7083333333334,90.44214060437452,1726324510.0,LOT-136,167251,86473,139956,118,3554,405,451,405,1742,3887,3392,118,289,290,49640,5,344536,5,217843,6
TRAY-2449,0.0,25,0,286.0,0.0,4292.12,5.525094267672406,3624.92,4.599999999999876,135.8,0.4082482904638657,2167.48,3.980368492154012,997.16,95.26659085604629,1726325205.0,LOT-136,167250,86472,139956,118,3551,405,458,405,1786,3884,3419,118,289,290,48470,6,345803,5,220763,5
TRAY-2450,0.08,25,2,302.0,0.0,4274.76,7.007614905705636,3621.28,4.541659021400287,135.6,0.49999999999999933,2162.52,3.9698866482558763,954.0,95.99045091396677,1726326080.0,LOT-136,160904,86532,143634,118,3558,405,459,405,1677,3882,3382,118,289,291,50809,5,345116,5,218988,5
TRAY-2451,0.0,25,0,272.0,0.0,4293.92,7.527283706623544,3625.12,6.193545026880679,135.88,0.33166247903553897,2166.68,7.3241609303273485,993.92,124.3888124658591,1726327015.0,LOT-136,160904,86532,143634,118,3584,405,453,404,1754,3895,3459,118,291,291,50742,5,345212,5,218869,6
TRAY-2452,0.0,25,0,262.0,0.0,4275.84,6.510760324263234,3629.0,5.751811308912471,135.68,0.4760952285695237,2151.32,4.705670338361313,1086.96,129.07280891032008,1726327755.0,LOT-136,160856,92362,139891,119,3547,405,455,405,1898,3876,3549,118,290,291,49611,5,345598,5,221396,5
TRAY-2453,0.0,24,0,291.0,0.0,4273.958333333333,10.084336397587633,3621.7083333333335,4.0268572994514065,135.66666666666666,0.4815434123430755,2159.2916666666665,6.01793816104366,944.2916666666666,81.4651054488798,1726328450.0,LOT-136,160856,92361,139891,118,3556,405,462,405,1753,3877,3343,118,279,280,49640,5,344537,5,217843,6
TRAY-2454,0.0,22,0,288.0,0.0,4284.409090909091,6.514884722212627,3622.4545454545455,4.677476657214677,135.72727272727272,0.45584230583855057,2164.818181818182,4.054819162621031,957.8181818181819,98.77855770967433,1726329445.0,LOT-137,160737,86648,143508,118,3555,405,447,405,1699,3885,3403,117,290,290,51203,5,344685,5,219010,5
TRAY-2455,0.0,24,0,269.0,0.0,4287.958333333333,18.667523919239116,3625.5833333333335,4.461591319411748,135.70833333333334,0.4643056214875371,2162.6666666666665,9.508196311680175,995.9583333333334,93.51469503990155,1726330320.0,LOT-136,160737,86648,143508,118,3591,405,449,405,1683,3938,3431,119,290,291,50742,5,345213,5,218869,6
TRAY-2456,0.041666666666666664,24,1,274.0,0.0,4291.5,9.436285193913372,3626.1666666666665,4.3204937989385375,135.79166666666666,0.41485111699905414,2163.0416666666665,5.3607199927415925,1032.7916666666667,97.48086954647168,1726331135.0,LOT-137,160530,92473,139706,118,3556,404,448,405,1747,3885,3462,118,290,290,48178,5,346002,5,220629,5
TRAY-2457,0.18181818181818182,22,4,267.0,0.0,4284.045454545455,7.791798329790273,3624.409090909091,4.737480653651616,135.63636363636363,0.492365963917328,2161.2272727272725,5.079668326084884,1004.1818181818181,104.36822923058185,1726331785.0,LOT-136,160530,92473,139706,118,3562,404,444,404,1827,3883,3470,118,289,292,48565,5,345808,5,219733,5
TRAY-2458,0.0,24,0,277.0,0.0,4274.791666666667,6.775782750653687,3625.5416666666665,5.299541954502756,135.625,0.4945353550468384,2155.125,5.1271867021068305,1031.6666666666667,115.99050435897443,1726332600.0,LOT-136,166159,94072,141223,118,3563,405,451,405,1789,3877,3465,118,290,290,47636,13,345728,5,219727,5
TRAY-2459,0.0,22,0,264.0,0.0,4276.0,6.1178894586754335,3624.3636363636365,2.0129451189608147,136.0,0.0,2154.590909090909,3.8502824993336726,968.8636363636364,39.02660320314538,1726333175.0,LOT-137,166159,94072,141224,118,3551,405,453,405,1741,3877,3259,117,289,291,47354,4,344850,5,220559,5
TRAY-2460,0.24,25,6,253.0,0.0,4273.12,7.1898076005783516,3628.68,5.080354318352208,135.72,0.45825756949558555,2147.6,4.42530601578394,1075.96,112.59643274396694,1726333810.0,LOT-137,160073,92553,140376,120,3540,405,450,405,1832,3875,3502,118,290,291,49411,5,345073,5,217731,6
TRAY-2461,0.04,25,1,286.0,0.0,4276.24,6.97782200976777,3622.76,4.399621195815235,135.88,0.3316624790355398,2159.12,4.985980344927218,963.08,92.19676422376943,1726334790.0,LOT-137,160074,92554,140376,118,3545,405,456,405,1815,3877,3386,118,290,291,48911,5,345820,5,217766,5
TRAY-2462,0.0,24,0,294.0,0.0,4274.916666666667,5.867498294152769,3621.375,3.1596986647738325,135.91666666666666,0.2823298512866351,2161.25,3.096281079252797,933.8333333333334,62.853637206966205,1726335680.0,LOT-137,159971,92460,139709,119,3552,405,450,405,1715,3881,3330,119,291,291,48241,5,345802,5,220043,5
TRAY-2463,0.5,22,11,257.0,0.0,4282.863636363636,8.025527453637581,3629.681818181818,4.5291265176617905,135.77272727272728,0.4289320272288949,2152.681818181818,5.130546834647363,1087.409090909091,103.57130467226503,1726336495.0,LOT-136,159971,92461,139709,118,3542,405,452,405,1938,3876,3510,117,291,291,48831,5,345260,6,217655,5
TRAY-2464,0.04,25,1,301.0,0.0,4282.0,7.615773105863956,3623.0,4.663689526544429,135.72,0.45825756949558716,2161.8,5.958187643906523,973.16,94.04107258710596,1726337145.0,LOT-136,160002,92567,139956,118,3570,405,451,405,1584,3886,3385,118,290,291,48285,5,345267,5,220488,6
TRAY-2465,0.43478260869565216,23,10,265.0,0.0,4279.869565217391,7.162429424219093,3626.8260869565215,4.9511447153254275,135.69565217391303,0.4704719688969679,2155.1739130434785,4.344821095940751,1040.0869565217392,110.36341333953281,1726337675.0,LOT-136,160002,92568,139956,119,3551,405,446,404,1781,3879,3467,118,280,280,49645,5,345346,5,217730,5
TRAY-2466,0.0,25,0,294.0,0.0,4289.92,8.410905619095539,3623.64,4.998999899979861,135.56,0.5066228051190199,2166.6,4.2914643965277905,990.28,106.3118525847424,1726338325.0,LOT-136,159646,92641,140415,119,3563,405,452,405,1679,3885,3448,118,290,291,49609,5,345597,5,221396,5
TRAY-2467,0.0,25,0,292.0,0.0,4278.44,6.583312236253163,3622.6,4.839077046986022,135.76,0.43588989435406705,2160.08,3.2135131346653156,983.08,104.71545572009256,1726338840.0,LOT-136,159646,92641,140414,119,3569,405,445,405,1627,3883,3423,118,290,291,49738,5,345606,5,217708,6
TRAY-2468,0.0,21,0,276.0,0.0,4280.0,7.375635565834279,3625.714285714286,5.321116961154431,135.8095238095238,0.4023739080814794,2156.285714285714,5.61375860848018,1012.1904761904761,111.10563399198935,1726339625.0,LOT-137,165373,86468,139868,119,3564,405,447,404,1727,3881,3460,118,280,280,48470,6,345804,5,220763,5
TRAY-2469,0.0,24,0,295.0,0.0,4279.875,6.886107627743681,3622.5,4.907846424017293,135.45833333333334,0.5089773777040524,2164.0416666666665,4.46706952541898,967.9583333333334,105.68142412835427,1726340485.0,LOT-137,165373,86466,139867,119,3564,404,444,405,1700,3882,3406,118,290,290,49563,4,345013,5,218751,5
TRAY-2470,0.0,20,0,268.0,0.0,4270.85,8.486986942868324,3627.85,4.183614654691317,135.75,0.4442616583193197,2147.4,5.509799881741668,1056.25,88.88838358774507,1726341030.0,LOT-136,159847,92909,140910,118,3553,404,457,404,1786,3872,3439,118,279,280,47812,5,345726,5,219676,6
TRAY-2471,0.0,22,0,288.0,0.0,4287.772727272727,6.24066402283359,3619.7272727272725,4.119429204355479,135.8181818181818,0.39477101697586586,2169.2727272727275,4.025890237921612,920.5,81.91270033511579,1726341860.0,LOT-137,159848,92909,140910,118,3562,406,451,405,1672,3880,3384,117,290,291,48635,5,345915,5,217784,5
TRAY-2472,0.0,25,0,273.0,0.0,4284.36,6.382789358893192,3627.2,4.881939505292265,135.84,0.37416573867738995,2158.08,3.9149286924114564,1038.32,105.66287585208597,1726342555.0,LOT-137,159868,93016,140944,119,3546,405,456,405,1563,3879,3470,118,290,290,47637,13,345728,5,219729,5
TRAY-2473,0.12,25,3,268.0,0.0,4265.88,14.903355326905567,3626.56,5.172684667236844,135.64,0.4898979485566338,2148.4,5.873670062235373,1040.52,119.5728926917245,1726343460.0,LOT-137,159868,93016,140943,119,3546,405,453,404,1912,3879,3522,117,290,291,49412,5,345074,5,217731,6
TRAY-2474,0.0,25,0,262.0,0.0,4290.84,7.475961476626199,3626.56,4.9335585534175355,135.84,0.3741657386773903,2161.64,6.428322746512765,1021.24,106.06455581390045,1726344470.0,LOT-137,165137,93808,141094,118,3583,405,448,405,1781,3890,3470,118,290,291,47698,5,343955,5,219782,5
TRAY-2475,0.0,25,0,275.0,0.0,4274.0,8.113774296425062,3625.64,4.517373868373819,135.92,0.27688746209726767,2154.2,5.251983752196274,1013.96,98.61350482227743,1726345555.0,LOT-137,165137,93808,141094,118,3555,404,453,405,1694,3878,3431,118,290,291,47664,5,345444,5,222273,6
TRAY-2476,0.0,24,0,277.0,0.0,4284.125,5.70516547029778,3626.125,5.574105504375839,135.75,0.4423258684646923,2160.5,3.7300192329612294,1034.3333333333333,120.90012646689061,1726346250.0,LOT-137,159874,92830,140252,118,3558,404,446,405,1769,3880,3490,119,290,290,49530,5,345682,5,217710,5
TRAY-2477,0.0,21,0,269.0,0.0,4285.0,7.2456883730946355,3626.714285714286,4.406164512848586,135.66666666666666,0.483045891539648,2159.3333333333335,5.579725202313555,1039.7142857142858,96.37953250412812,1726347110.0,LOT-136,159874,92831,140252,118,3572,405,444,405,1688,3882,3462,118,290,291,49644,5,345345,5,217729,5
TRAY-2478,0.48,25,12,253.0,0.0,4281.96,6.907001278895624,3626.8,4.22295315310674,135.6,0.4999999999999995,2154.56,5.401234426807856,1021.8,90.72899205876806,1726347685.0,LOT-137,159612,92842,140474,118,3556,405,450,405,1789,3878,3430,118,290,291,48177,9,345815,8,219808,9
TRAY-2479,0.045454545454545456,22,1,268.0,0.0,4290.227272727273,6.739590337852696,3626.181818181818,5.160623473189481,135.63636363636363,0.49236596391733195,2163.2272727272725,5.476632769641017,1027.409090909091,110.5383618352897,1726348275.0,LOT-137,159612,92842,140474,118,3565,404,444,405,1754,3884,3500,117,290,290,47737,14,343841,5,219676,6
TRAY-2480,0.04,25,1,288.0,0.0,4276.2,5.619905100029058,3626.52,4.942334131426794,135.8,0.4082482904638636,2154.68,3.3754012107204776,1051.72,110.55372751140807,1726348790.0,LOT-137,159765,92909,140765,119,3550,406,456,405,1783,3880,3502,118,290,291,47827,13,345081,5,221030,5
TRAY-2481,0.0,25,0,270.0,0.0,4285.24,7.959690111220904,3628.36,4.931869152089644,135.76,0.4358898943540557,2158.24,4.710626285325477,1074.28,113.98045154031159,1726349755.0,LOT-137,159765,92910,140765,118,3551,405,451,404,1781,3878,3521,118,289,290,47736,14,343841,5,219676,6
TRAY-2482,0.0,25,0,273.0,0.0,4273.28,6.592419889539768,3627.52,5.173006862550984,135.64,0.48989794855663876,2151.8,5.751811308912501,1049.68,110.49461525341401,1726350675.0,LOT-137,160025,93015,140987,118,3561,405,455,405,1748,3879,3498,118,290,291,49520,5,345903,5,217627,6
TRAY-2483,0.0,25,0,293.0,0.0,4278.28,6.9433421347359925,3623.8,6.062177826491049,135.56,0.5066228051190202,2160.32,5.821798118565548,1007.16,125.31516268991554,1726351235.0,LOT-137,160025,93014,140986,118,3564,405,457,405,1484,3878,3471,118,290,291,49832,5,345645,5,217848,5
TRAY-2484,0.0,21,0,272.0,0.0,4293.380952380952,7.4126661227671855,3621.5714285714284,4.081316314272078,135.71428571428572,0.46291004988627865,2167.9523809523807,5.181468811796421,919.8095238095239,82.41942674371077,1726351885.0,LOT-136,164561,93593,141134,118,3565,404,450,404,1578,3887,3362,117,290,291,45280,6,344821,5,221513,6
TRAY-2485,0.0,24,0,257.0,0.0,4272.208333333333,8.737620642529265,3627.6666666666665,5.843366113485621,135.66666666666666,0.48154341234307807,2150.0,6.1995792283586715,1068.2083333333333,131.77351425066803,1726352805.0,LOT-137,164561,93593,141134,118,3562,405,454,405,1786,3880,3538,118,290,291,47689,5,345176,5,219909,5
TRAY-2486,0.0,25,0,297.0,0.0,4281.6,6.409628174342985,3622.16,4.793050524804966,135.8,0.4082482904638613,2163.72,4.852147290976871,961.92,100.6710484697562,1726353515.0,LOT-137,159623,93017,141366,118,3565,404,450,405,1684,3883,3410,119,290,290,49341,5,345493,5,221287,5
TRAY-2487,0.0,21,0,294.0,0.0,4284.047619047619,7.130751646749209,3622.714285714286,4.5622676066060475,135.71428571428572,0.46291004988627216,2163.5714285714284,5.464168999687152,966.2380952380952,93.07948472241601,1726354240.0,LOT-137,159622,93017,141366,119,3572,406,448,405,1622,3884,3375,117,289,290,49214,5,345772,5,221182,6
TRAY-2488,0.04,25,1,258.0,0.0,4282.92,7.723988606931108,3627.08,5.065570056765595,135.68,0.4760952285695074,2156.68,4.828043081829468,1036.52,112.35142782062596,1726355280.0,LOT-137,163943,93284,141213,118,3559,404,457,405,1794,3880,3485,118,290,291,44610,4,344903,5,221477,8
TRAY-2489,0.08,25,2,266.0,0.0,4282.44,6.8195796546903065,3625.2,4.821825380496408,135.68,0.47609522856952813,2158.72,4.85214729097675,995.76,104.17744477572869,1726355825.0,LOT-137,163943,93284,141214,118,3550,404,454,404,1722,3881,3433,118,290,290,44788,8,345092,5,222409,5
TRAY-2490,0.0,24,0,276.0,0.0,4288.75,5.3017634473986375,3624.7916666666665,4.353700741315091,135.79166666666666,0.41485111699905436,2163.5,4.690415759823411,990.5416666666666,89.94731751162028,1726356760.0,LOT-137,159010,93185,141350,119,3558,405,448,405,1710,3880,3397,118,290,343,47706,5,345666,5,219866,6
TRAY-2491,0.0,22,0,259.0,0.0,4280.409090909091,11.396152612715177,3627.681818181818,4.931785764052387,135.63636363636363,0.49236596391732834,2155.2272727272725,4.3745129599035755,1044.590909090909,111.11969483438375,1726357380.0,LOT-138,159010,93184,141350,119,3560,406,456,404,1914,3879,3535,119,291,291,48831,5,345261,6,217656,5
TRAY-2492,0.041666666666666664,24,1,274.0,0.0,4290.333333333333,5.88045152559958,3627.6666666666665,5.288763039951171,135.83333333333334,0.3806934938134437,2160.4583333333335,3.6591655816078776,1054.2916666666667,115.13299650429485,1726358015.0,LOT-138,163575,93287,141196,118,3561,405,447,405,1772,3887,3506,118,290,290,47698,5,343953,5,219782,5
TRAY-2493,0.0,21,0,266.0,0.0,4287.952380952381,7.651641591685727,3625.3333333333335,4.871686908385475,135.76190476190476,0.4364357804719845,2160.809523809524,3.8938290617212394,1000.9047619047619,105.16221030479767,1726359100.0,LOT-137,163575,93286,141197,119,3557,405,445,405,1701,3881,3429,118,290,290,47699,4,345132,5,220474,5
TRAY-2494,0.1,20,2,273.0,0.0,4278.45,6.030405415366684,3626.8,5.366563145999515,135.65,0.48936048492959744,2155.8,4.77493455452528,1033.95,118.01849765809457,1726360035.0,LOT-138,158644,93108,141332,119,3556,405,455,404,1785,3878,3479,118,280,280,49214,6,345761,6,221154,5
TRAY-2495,0.0,19,0,301.0,0.0,4274.894736842105,5.645989105768424,3629.684210526316,5.365037346654132,135.8421052631579,0.37463432463267804,2159.9473684210525,5.729782662259189,982.5263157894736,111.69222017125284,1726361015.0,LOT-137,158644,93106,141331,119,7016,406,486,405,2348,7674,6431,117,279,280,41884,5,345205,6,221816,6
TRAY-2496,0.0,21,0,268.0,0.0,4292.285714285715,9.089240106537321,3624.4761904761904,3.957512446209716,135.71428571428572,0.4629100498862755,2165.190476190476,4.7499373429451195,978.5714285714286,85.09557651756724,1726361935.0,LOT-136,162646,86473,139611,118,3558,405,448,405,1697,3886,3408,118,291,290,48179,5,346002,5,220629,5
TRAY-2497,0.0,22,0,280.0,0.0,4281.181818181818,6.687845148272857,3624.590909090909,5.123792223855928,135.6818181818182,0.4767312946227975,2161.3636363636365,3.49891758154212,1005.2272727272727,113.1105366731743,1726363020.0,LOT-138,162647,86473,139611,118,3556,405,449,405,1764,3876,3463,119,290,292,49403,5,345663,5,221100,5
TRAY-2498,0.041666666666666664,24,1,263.0,0.0,4271.833333333333,6.356555443119295,3629.2916666666665,5.120115204772753,135.625,0.4945353550468407,2149.25,4.945353550468388,1078.4583333333333,111.5390277443054,1726363910.0,LOT-138,162568,86496,139802,118,3540,405,452,405,1853,3870,3506,119,290,290,49737,5,345606,5,217709,6
TRAY-2499,0.0,20,0,267.0,0.0,4278.45,8.009698069084697,3626.75,5.024937810560409,135.85,0.36634754853252516,2154.15,5.896252154859508,1038.25,105.79517201201874,1726364890.0,LOT-137,162568,86495,139801,118,3567,405,448,405,1746,3882,3451,117,291,290,49660,5,345587,5,217791,5
TRAY-2500,0.04,25,1,261.0,0.0,4276.28,10.906878563548734,3617.28,4.046809442840926,136.0,0.0,2160.08,5.4384434047497,817.8,83.09683106673404,1726365465.0,LOT-138,163080,86454,140481,118,3552,405,453,405,1840,3879,3320,118,290,290,48256,5,345421,5,220331,6
TRAY-2501,0.0,22,0,259.0,0.0,4276.545454545455,10.4823083277868,3627.909090909091,5.656088930643046,135.45454545454547,0.5096471914376256,2150.818181818182,5.819804968392777,1069.3181818181818,126.10629921339654,1726366100.0,LOT-138,163080,86455,140482,118,3562,405,455,405,1807,3881,3545,118,290,290,48256,5,345420,5,220330,6
